date,buy_volume,final_volume
13/01/2014,5000,8058
14/01/2014,8000,10260
15/01/2014,5000,10466
16/01/2014,5000,8963
17/01/2014,5000,9081
18/01/2014,5000,7640
19/01/2014,0,6690
20/01/2014,5000,8330
21/01/2014,7000,9807
22/01/2014,5000,8265
23/01/2014,5000,8146
24/01/2014,5000,7441
25/01/2014,5000,6810
26/01/2014,0,6051
27/01/2014,5000,6724
28/01/2014,9000,11902
29/01/2014,5000,13115
30/01/2014,4000,12450
31/01/2014,5000,10014
01/02/2014,3000,8086
02/02/2014,0,7084
03/02/2014,5000,7373
04/02/2014,5000,8024
05/02/2014,5000,5584
06/02/2014,8000,7702
07/02/2014,7000,10236
08/02/2014,5000,10097
09/02/2014,0,9295
10/02/2014,5000,7890
11/02/2014,5000,7885
12/02/2014,5000,5776
13/02/2014,7000,5786
14/02/2014,8000,7906
15/02/2014,5000,7099
16/02/2014,0,5724
17/02/2014,5000,5985
18/02/2014,10000,9935
19/02/2014,5000,9970
20/02/2014,5000,7939
21/02/2014,5000,6730
22/02/2014,5000,6761
23/02/2014,0,4861
24/02/2014,8000,8272
25/02/2014,5000,6790
26/02/2014,7000,9331
27/02/2014,5000,9123
28/02/2014,7000,12495
01/03/2014,5000,12046
02/03/2014,0,10127
03/03/2014,5000,12431
04/03/2014,0,9039
05/03/2014,8000,12003
06/03/2014,5000,12540
07/03/2014,3000,11343
08/03/2014,5000,11827
09/03/2014,0,10480
10/03/2014,5000,10583
11/03/2014,5000,11128
12/03/2014,5000,11357
13/03/2014,5000,10962
14/03/2014,3000,8315
15/03/2014,5000,8507
16/03/2014,0,7647
17/03/2014,5000,7063
18/03/2014,5000,7002
19/03/2014,10000,12119
20/03/2014,5000,13250
21/03/2014,3000,9967
22/03/2014,5000,11865
23/03/2014,0,9959
24/03/2014,0,4701
25/03/2014,10000,10143
26/03/2014,6000,12338
27/03/2014,5000,12918
28/03/2014,0,6281
29/03/2014,5000,6822
30/03/2014,0,5471
31/03/2014,5000,5641
01/04/2014,9000,10833
02/04/2014,5000,11415
03/04/2014,5000,11450
04/04/2014,3000,9546
05/04/2014,5000,10258
06/04/2014,0,9678
07/04/2014,5000,9618
08/04/2014,5000,9196
09/04/2014,5000,9007
10/04/2014,5000,7981
11/04/2014,5000,7631
12/04/2014,5000,8569
13/04/2014,0,7731
14/04/2014,5000,8579
15/04/2014,5000,7817
16/04/2014,5000,5172
17/04/2014,8000,8625
18/04/2014,0,5685
19/04/2014,10000,12026
20/04/2014,0,10983
21/04/2014,0,7652
22/04/2014,5000,6769
23/04/2014,7000,9720
24/04/2014,5000,10160
25/04/2014,5000,10094
26/04/2014,4000,9583
27/04/2014,0,8236
28/04/2014,5000,9473
29/04/2014,4000,7352
30/04/2014,5000,7418
01/05/2014,0,5866
02/05/2014,10000,10899
03/05/2014,5000,12446
04/05/2014,0,11118
05/05/2014,5000,10861
06/05/2014,3000,8448
07/05/2014,5000,8055
08/05/2014,5000,7678
09/05/2014,6000,6987
10/05/2014,5000,8465
11/05/2014,0,6772
12/05/2014,5000,7892
13/05/2014,5000,6206
14/05/2014,8000,9697
15/05/2014,5000,11316
16/05/2014,5000,10431
17/05/2014,5000,10147
18/05/2014,0,9107
19/05/2014,5000,10246
20/05/2014,5000,10770
21/05/2014,5000,9519
22/05/2014,5000,9938
23/05/2014,5000,8638
24/05/2014,5000,9439
25/05/2014,0,7958
26/05/2014,6000,8304
27/05/2014,5000,8524
28/05/2014,5000,9508
29/05/2014,5000,8903
30/05/2014,5000,9835
31/05/2014,5000,9401
01/06/2014,0,8348
02/06/2014,5000,5374
03/06/2014,5000,5433
04/06/2014,10000,6751
05/06/2014,5000,6664
06/06/2014,10000,12995
07/06/2014,4000,10973
08/06/2014,0,10430
09/06/2014,0,4418
10/06/2014,10000,9399
11/06/2014,8000,11850
12/06/2014,4000,11355
13/06/2014,5000,11890
14/06/2014,5000,12955
15/06/2014,0,11940
16/06/2014,5000,9182
17/06/2014,0,4188
18/06/2014,10000,9117
19/06/2014,0,5106
20/06/2014,8000,9123
21/06/2014,5000,10098
22/06/2014,0,9118
23/06/2014,6000,12036
24/06/2014,5000,9524
25/06/2014,5000,8462
26/06/2014,4000,5242
27/06/2014,10000,9072
28/06/2014,5000,12441
29/06/2014,0,11584
30/06/2014,5000,13548
01/07/2014,6000,12017
02/07/2014,5000,10412
03/07/2014,5000,9508
04/07/2014,5000,10985
05/07/2014,5000,10635
06/07/2014,0,9394
07/07/2014,5000,9505
08/07/2014,5000,9128
09/07/2014,0,5009
10/07/2014,10000,10105
11/07/2014,5000,10621
12/07/2014,5000,11283
13/07/2014,0,10590
14/07/2014,5000,8194
15/07/2014,5000,7307
16/07/2014,10000,13049
17/07/2014,5000,10892
18/07/2014,5000,11003
19/07/2014,3000,9815
20/07/2014,0,8160
21/07/2014,5000,7210
22/07/2014,5000,6651
23/07/2014,7000,9169
24/07/2014,8000,12367
25/07/2014,3000,9110
26/07/2014,5000,9702
27/07/2014,0,8960
28/07/2014,5000,9947
29/07/2014,5000,10795
30/07/2014,5000,11884
31/07/2014,4000,9788
01/08/2014,5000,7482
02/08/2014,5000,8640
03/08/2014,0,7252
04/08/2014,5000,6659
05/08/2014,6000,7199
06/08/2014,6000,6952
07/08/2014,5000,6803
08/08/2014,10000,11831
09/08/2014,5000,11831
10/08/2014,0,9898
11/08/2014,5000,8439
12/08/2014,5000,7971
13/08/2014,7000,9801
14/08/2014,6000,9617
15/08/2014,5000,8651
16/08/2014,4000,7601
17/08/2014,0,6748
18/08/2014,5000,4593
19/08/2014,10000,9415
20/08/2014,4000,7959
21/08/2014,5000,9686
22/08/2014,6000,11698
23/08/2014,5000,12516
24/08/2014,0,11391
25/08/2014,5000,12445
26/08/2014,5000,13033
27/08/2014,5000,12629
28/08/2014,0,6806
29/08/2014,10000,13118
30/08/2014,5000,14203
31/08/2014,0,12858
01/09/2014,4000,9263
02/09/2014,0,1853
03/09/2014,10000,7196
04/09/2014,5000,8068
05/09/2014,6000,8402
06/09/2014,5000,9879
07/09/2014,0,8845
08/09/2014,5000,10314
09/09/2014,5000,8501
10/09/2014,5000,9852
11/09/2014,5000,8766
12/09/2014,4000,7410
13/09/2014,5000,9287
14/09/2014,0,8556
15/09/2014,5000,8627
16/09/2014,7000,9597
17/09/2014,6000,7530
18/09/2014,4000,4971
19/09/2014,10000,11815
20/09/2014,5000,13573
21/09/2014,0,12544
22/09/2014,5000,11438
23/09/2014,3000,8170
24/09/2014,5000,7404
25/09/2014,6000,7708
26/09/2014,5000,8155
27/09/2014,5000,9499
28/09/2014,0,8588
29/09/2014,5000,7968
30/09/2014,6000,7608
01/10/2014,5000,5081
02/10/2014,10000,10908
03/10/2014,5000,10381
04/10/2014,5000,9915
05/10/2014,0,9493
06/10/2014,5000,9086
07/10/2014,5000,8382
08/10/2014,6000,6689
09/10/2014,6000,7433
10/10/2014,8000,8030
11/10/2014,5000,8561
12/10/2014,0,6590
13/10/2014,5000,7972
14/10/2014,5000,3674
15/10/2014,10000,6963
16/10/2014,10000,9885
17/10/2014,5000,10937
18/10/2014,5000,7696
19/10/2014,0,6869
20/10/2014,6000,5681
21/10/2014,10000,7811
22/10/2014,7000,7539
23/10/2014,5000,6677
24/10/2014,10000,12205
25/10/2014,5000,11479
26/10/2014,0,9676
27/10/2014,7000,11031
28/10/2014,5000,9096
29/10/2014,7000,10102
30/10/2014,7000,11018
31/10/2014,7000,13452
01/11/2014,0,6845
02/11/2014,0,5794
03/11/2014,11000,10545
04/11/2014,5000,8020
05/11/2014,7000,6967
06/11/2014,10000,8346
07/11/2014,10000,13384
08/11/2014,6000,13622
09/11/2014,0,11328
10/11/2014,5000,10139
11/11/2014,5000,8455
12/11/2014,10000,11817
13/11/2014,6000,12168
14/11/2014,5000,11784
15/11/2014,5000,10716
16/11/2014,0,9752
17/11/2014,10000,10135
18/11/2014,5000,11785
19/11/2014,10000,13292
20/11/2014,0,5728
21/11/2014,10000,11788
22/11/2014,6000,12544
23/11/2014,0,10720
24/11/2014,5000,8674
25/11/2014,10000,11256
26/11/2014,5000,11138
27/11/2014,5000,9125
28/11/2014,6000,9140
29/11/2014,5000,9579
30/11/2014,0,7122
01/12/2014,10000,9930
02/12/2014,10000,12748
03/12/2014,5000,12364
04/12/2014,7000,11211
05/12/2014,6000,10274
06/12/2014,5000,9066
07/12/2014,0,5995
08/12/2014,10000,9539
09/12/2014,10000,14140
10/12/2014,4000,12157
11/12/2014,5000,9846
12/12/2014,7000,8221
13/12/2014,5000,9226
14/12/2014,0,7135
15/12/2014,5000,4218
16/12/2014,10000,4119
17/12/2014,15000,9175
18/12/2014,10000,11438
19/12/2014,7000,11035
20/12/2014,7000,13423
21/12/2014,0,11264
22/12/2014,10000,13417
23/12/2014,0,3715
24/12/2014,10000,8851
25/12/2014,0,8215
26/12/2014,10000,12459
27/12/2014,5000,11477
28/12/2014,0,9297
29/12/2014,10000,10977
30/12/2014,0,4296
31/12/2014,10000,7964
01/01/2015,0,7339
02/01/2015,5000,8942
03/01/2015,7000,7805
04/01/2015,0,6254
05/01/2015,10000,11413
06/01/2015,7000,11301
07/01/2015,5000,10735
08/01/2015,7000,9392
09/01/2015,6000,7368
10/01/2015,5000,9039
11/01/2015,0,7074
12/01/2015,10000,12407
13/01/2015,6000,10828
14/01/2015,5000,8344
15/01/2015,7000,9238
16/01/2015,10000,11495
17/01/2015,4000,10882
18/01/2015,0,9619
19/01/2015,7000,11024
20/01/2015,7000,10075
21/01/2015,5000,7475
22/01/2015,7000,8906
23/01/2015,10000,11224
24/01/2015,5000,10935
25/01/2015,0,8787
26/01/2015,5000,8547
27/01/2015,10000,9722
28/01/2015,5000,6831
29/01/2015,10000,11022
30/01/2015,6000,11437
31/01/2015,5000,11740
01/02/2015,0,9801
02/02/2015,5000,6119
03/02/2015,10000,9140
04/02/2015,5000,7570
05/02/2015,7000,9588
06/02/2015,5000,8057
07/02/2015,7000,10180
08/02/2015,0,8978
09/02/2015,10000,11305
10/02/2015,4000,6697
11/02/2015,5000,5851
12/02/2015,10000,8710
13/02/2015,7000,7095
14/02/2015,5000,9026
15/02/2015,0,8753
16/02/2015,10000,12573
17/02/2015,0,6794
18/02/2015,10000,10973
19/02/2015,5000,8477
20/02/2015,7000,9318
21/02/2015,7000,12241
22/02/2015,0,11454
23/02/2015,0,7638
24/02/2015,10000,9703
25/02/2015,5000,6348
26/02/2015,7000,7726
27/02/2015,10000,10837
28/02/2015,7000,13476
01/03/2015,0,11474
02/03/2015,7000,11233
03/03/2015,5000,9005
04/03/2015,10000,11625
05/03/2015,7000,11918
06/03/2015,5000,10940
07/03/2015,7000,13406
08/03/2015,0,12483
09/03/2015,5000,11571
10/03/2015,5000,8215
11/03/2015,7000,7272
12/03/2015,10000,10295
13/03/2015,7000,11136
14/03/2015,5000,12287
15/03/2015,0,11183
16/03/2015,5000,7984
17/03/2015,10000,10982
18/03/2015,5000,9478
19/03/2015,10000,12190
20/03/2015,0,7452
21/03/2015,10000,12392
22/03/2015,0,11754
23/03/2015,5000,9406
24/03/2015,6000,7689
25/03/2015,5000,6554
26/03/2015,10000,11112
27/03/2015,6000,10860
28/03/2015,5000,13376
29/03/2015,0,12519
30/03/2015,5000,10044
31/03/2015,6000,8615
01/04/2015,10000,10162
02/04/2015,10000,12058
03/04/2015,0,7028
04/04/2015,7000,8767
05/04/2015,0,7896
06/04/2015,5000,5644
07/04/2015,10000,8306
08/04/2015,5000,7462
09/04/2015,10000,11127
10/04/2015,5000,8742
11/04/2015,7000,10944
12/04/2015,0,9726
13/04/2015,5000,10711
14/04/2015,5000,8922
15/04/2015,5000,7855
16/04/2015,10000,6148
17/04/2015,6000,3914
18/04/2015,10000,10800
19/04/2015,0,8491
20/04/2015,10000,13412
21/04/2015,0,7836
22/04/2015,7000,9142
23/04/2015,7000,8882
24/04/2015,7000,10250
25/04/2015,5000,8384
26/04/2015,0,6967
27/04/2015,10000,9850
28/04/2015,5000,9818
29/04/2015,10000,13466
30/04/2015,5000,13391
01/05/2015,0,10884
02/05/2015,5000,8092
03/05/2015,0,5970
04/05/2015,10000,10920
05/05/2015,5000,8995
06/05/2015,7000,9327
07/05/2015,10000,11956
08/05/2015,4000,7850
09/05/2015,5000,8133
10/05/2015,0,6575
